区域,RCOD,AD,RBOD,RTP,RTN,Wetsludge
华南地区,0,0,0,0,0,33473
华南地区,0,0,0,0,0,26882
华南地区,0,0,0,0,0,1687
华南地区,0,0,0,0,0,163
华南地区,0,0,0,0,0,2368
华南地区,0,0,0,0,0,8.03
华南地区,0,0,0,0,0,12.4
华南地区,0.904564315,0.951272727,0.978481013,0.850202429,0.58419244,26598
华南地区,0.88028169,0.990977444,0.95625,0.89,0.576512456,3177
华南地区,0.868965517,0.885350318,0.941304348,0.727272727,0.45,569
华南地区,0.931967213,0.983510638,0.96475,0.872972973,0.692698413,79.9
华南地区,0.840909091,0.877906977,0.833333333,0.741293532,0.794117647,0
华南地区,0.880681818,0.808917197,0.933333333,0.743842365,0.75210084,0
华南地区,0.75,0.747747748,0.765517241,0.608187135,0.6,0
华南地区,0.798823529,0.8125,0.796666667,0.527607362,0.621794872,0
华南地区,0.589473684,0.797468354,0.8,0.480314961,0.411764706,0
华南地区,0.762831858,0.766917293,0.769047619,0.772727273,0.372881356,0
华南地区,0.805882353,0.936440678,0.82,0.764423077,0.644787645,0
华南地区,0.858291457,0.954545455,0.891836735,0.955307263,0.611510791,0
华南地区,0.85042735,0.793103448,0.783333333,0.796,0.642458101,0
华南地区,0.79,0.967032967,0.9,0.90625,0.830645161,0
华南地区,0.834482759,0.76515625,0.909047619,0.532608696,0.568817204,20.5
华南地区,0.908270677,0.957449664,0.921666667,0.869211196,0.540740741,1170
华南地区,0.334375,0.857142857,0.76,0.661157025,0.925,0
华南地区,0.825806452,0.952380952,0.875,0.928270042,0.953367876,0
华南地区,0.7,0.738636364,0.676470588,0.451851852,0.534482759,0
华南地区,0.787155963,0.727272727,0.792105263,0.763052209,0.595,0
华南地区,0.881889764,0.983957219,0.865714286,0.806060606,0.981220657,0
华南地区,0.829770992,0.966480447,0.779310345,0.822006472,0.960854093,0
华南地区,0.793333333,0.935897436,0.9,0.832116788,0.503401361,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.964522059,0.990794118,0.97912037,0.983476132,0.781060606,26713
西南地区,0.925590551,0.958118081,0.984496124,0.885253456,0.707246377,6680
西南地区,0.84965035,0.887486339,0.973043478,0.80984456,0.502621723,20434
西南地区,0.932442748,0.959565217,0.953333333,0.850298211,0.689514066,20395
西南地区,0.942723005,0.981896552,0.9574,0.904034582,0.799695122,3775
西南地区,0.950678733,0.985774648,0.979433962,0.810833333,0.565765766,10280
西南地区,0.820175439,0.976027397,0.873378378,0.694957983,0.468874172,6167
西南地区,0.826495726,0.945148515,0.857936508,0.557309942,0.457400722,1454
西南地区,0.87826087,0.968980583,0.955897436,0.704225352,0.392910448,3253
西南地区,0.830588235,0.971804878,0.923956044,0.808959538,0.522344322,14281
西南地区,0.929637527,0.909129129,0.929292929,0.842168675,0.85026178,1263
西南地区,0.868715084,0.944057971,0.876923077,0.635263158,0.639495798,2914
西南地区,0.841062802,0.735079365,0.889915966,0.753629032,0.809859155,47
西南地区,0.931981982,0.973876404,0.981818182,0.839534884,0.711705686,11635
西南地区,0.905279503,0.874085366,0.897202797,0.854427646,0.609677419,172
西南地区,0.93362069,0.938187135,0.92516129,0.725882353,0.397445255,5316
西南地区,0.895035461,0.876137931,0.958135593,0.75255102,0.512669683,1819
西南地区,0.938443936,0.952319749,0.981339713,0.82891791,0.6978389,8417
西南地区,0.889719626,0.983754266,0.936666667,0.754390244,0.671751412,6730
西南地区,0.924521073,0.922032967,0.978794326,0.801704545,0.584164223,13580
西南地区,0.920629371,0.950323741,0.957246377,0.726013514,0.533035714,26194
西南地区,0.958176944,0.966447876,0.977485714,0.870877193,0.692978208,12571
西南地区,0.930496454,0.970074074,0.961774194,0.798997494,0.584334204,4931
西南地区,0.830718954,0.933948498,0.910196078,0.675213675,0.544078947,6095
西南地区,0.930131004,0.976736842,0.954805195,0.940570523,0.578220859,5283
西南地区,0.955693582,0.985764706,0.982388664,0.976975945,0.859655832,2591
西南地区,0.816363636,0.982014925,0.830769231,0.759731544,0.648523207,9050
西南地区,0.922635135,0.965876289,0.965503876,0.78128655,0.675373134,19386
西南地区,0.811347518,0.922466216,0.837407407,0.873431734,0.654179567,2996
西南地区,0.778321678,0.914340836,0.8275,0.869257951,0.638066465,2617
西南地区,0.964179104,0.987278481,0.989480519,0.953768844,0.706574394,18577
西南地区,0.861170213,0.958895706,0.91076087,0.832920792,0.636962025,4040
西南地区,0.856476684,0.955654762,0.906989247,0.834074074,0.638287154,3652
西南地区,0.948532731,0.983093333,0.952960894,0.921928166,0.747337278,8379
西南地区,0.90660066,0.9669,0.896842105,0.854752852,0.633966746,143
西南地区,0.950497512,0.974175258,0.968202247,0.908270677,0.632513661,8696
西南地区,0.91574344,0.93159601,0.971639344,0.935431655,0.807017544,6519
西南地区,0.959759036,0.989372937,0.986802974,0.850506512,0.77340824,4702
西南地区,0.946218487,0.923944223,0.9775,0.747350993,0.740871935,0
西南地区,0.972510823,0.946794582,0,0.885927152,0.765669014,259
西南地区,0.893034826,0.932545932,0,0.924353628,0.875,285
西南地区,0.890272374,0.938294118,0.969361702,0.817798595,0.637885463,8440
西南地区,0.892777778,0.982329193,0.966168224,0.840425532,0.643793911,7035
西南地区,0.927808989,0.963052392,0.97241573,0.839888683,0.743367347,9621
西南地区,0.934598214,0.975552408,0.95234375,0.850210084,0.710991379,7745
西南地区,0.927272727,0.986634615,0.961990291,0.933865248,0.792992424,78.6
西南地区,0.934236453,0.969283388,0.985947137,0.902391304,0.792427184,9407
西南地区,0.93003096,0.96533123,0.991483254,0.93531746,0.721651786,4785
西南地区,0.921523179,0.957794118,0.9324,0.925168919,0.707309942,1868
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.91,0.934308943,0.976744186,0.783666667,0.44122807,3434
西南地区,0.912654321,0.969665428,0.96481203,0.827586207,0.72421875,21477
西南地区,0.908878505,0.978343195,0.973391304,0.780887372,0.569565217,10789
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.949473684,0.978,0.980603448,0.967532468,0.731152648,21321
西南地区,0.960655738,0.990694864,0.98464,0.977521614,0.844162437,37948
西南地区,0,0,0,0,0,0
西南地区,0.947706422,0.991422925,0.98,0.924172185,0.659677419,48991
西南地区,0.92718894,0.986306306,0.972808989,0.936727273,0.737142857,36502
西南地区,0.955,0.988672566,0.982956522,0.961455526,0.809359606,14806
西南地区,0.956985294,0.992006369,0.983303571,0.95521978,0.785449735,31568
西南地区,0.883636364,0.933316583,0.954782609,0.878714859,0.567032967,14685
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.92972973,0.963003195,0.920357143,0.946760563,0.781034483,8752
西南地区,0.908910891,0.947555556,0.951830986,0.933431085,0.78688172,14415
西南地区,0.832369942,0.905350877,0.782758621,0.835111876,0.706769231,2517
西南地区,0.940625,0.969947368,0.953483146,0.95,0.749450549,8824
西南地区,0.923448276,0.956264591,0.939844961,0.925270758,0.722435897,16319
西南地区,0.9308,0.968045977,0.946966292,0.942907801,0.634534535,3378
西南地区,0.9308,0.968045977,0.946966292,0.942907801,0.634534535,3378
西南地区,0.937078652,0.975041096,0.958802817,0.947794118,0.736875,17326
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.896638655,0.975324675,0.895128205,0.883783784,0.469327731,6013
西南地区,0,0,0,0,0,0
西南地区,0.897802198,0.93073913,0.935205479,0.922142857,0.67919708,12254
西南地区,0,0,0,0,0,0
西南地区,0.837037037,0.884736842,0.871090909,0.853846154,0.582065217,2119
西南地区,0,0,0,0,0,0
西南地区,0.830833333,0.79352518,0.874255319,0.853846154,0.616751269,877
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.80125,0.945950413,0.816976744,0.621518987,0.847186147,1753
西南地区,0.906086957,0.966481481,0.884035088,0.822881356,0.747027027,5005
西南地区,0,0,0,0,0,0
西南地区,0.87287234,0.957603306,0.910632911,0.814285714,0.795180723,3545
西南地区,0.901898734,0.966358696,0.929117647,0.854123711,0.66770428,4767
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.916796875,0.95801444,0.941568627,0.895806452,0.723509934,4276
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.857142857,0.97,0.907032967,0.911061947,0.625769231,3555
西南地区,0,0,0,0,0,0
西南地区,0.815972222,0.962777778,0.89852459,0.884688995,0.836235955,3956
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.870338983,0.980366492,0.966,0.832446809,0.524034335,613
西南地区,0.877205882,0.948206522,0.9303125,0.586697248,0.485416667,5976
西南地区,0.8375,0.98384,0.913707865,0.846636771,0.739130435,3741
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.910869565,0.932989691,0.919148936,0.82295082,0.788050314,7731
西南地区,0.894509804,0.83125,0.896610169,0.462886598,0.653937008,27526
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.859375,0.95556701,0,0.855487805,0.8125,265
西南地区,0.843283582,0.885,0.880461538,0.685096154,0.489147287,848
西南地区,0.909128631,0.929196429,0.910306122,0.896949153,0.735952381,4160
西南地区,0.945645646,0.970330882,0.943457944,0.920708447,0.691494845,3446
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.9,0.966755319,0.913170732,0.895194508,0.841649485,705
西南地区,0,0,0,0,0,0
西南地区,0.887850467,0.890803213,0.869135802,0.675111111,0.716901408,6800
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.918348624,0.979296875,0.945681818,0.862672811,0.6296875,11013
西南地区,0,0,0,0,0,0
西南地区,0.872081218,0.941164021,0.97234375,0.92706422,0.772316384,845
西南地区,0.795744681,0.63512,0.496428571,0.746107784,0.695219124,364
西南地区,0,0,0,0,0,0
西南地区,0.883505155,0.955845411,0.973175676,0.90771028,0.651446945,1386
西南地区,0.944968553,0.935899705,0,0,0,409
西南地区,0,0,0,0,0,0
西南地区,0.917013889,0.920495495,0.882909091,0.892195122,0.725301205,3645
西南地区,0,0,0,0,0,0
西南地区,0.895955882,0.979266055,0.94,0.871044776,0.67592068,1108
西南地区,0.873451327,0.976230769,0.862820513,0.673267327,0.878151261,0
西南地区,0.880090498,0.962072539,0.641666667,0.855797101,0.482142857,8972
西南地区,0.904471545,0.891329114,0.915585586,0.926086957,0.795584416,1954
西南地区,0,0,0,0,0,0
西南地区,0.900454545,0.978776758,0.913571429,0.901498127,0.73097561,8483
西南地区,0.956686047,0.982162162,0.956716418,0.88490566,0.808637874,79
西南地区,0.900454545,0.978865031,0.913571429,0.901123596,0.730562347,7289
西南地区,0,0,0,0,0,0
西南地区,0.897575758,0.876302083,0.93484375,0.918338109,0.680645161,5240
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.831914894,0.7890625,0.745652174,0.788888889,0.712376238,93.3
西南地区,0.901086957,0.928949772,0.958780488,0.922321429,0.741401274,4787
西南地区,0.905128205,0.935517241,0.957191011,0.927659574,0.753495441,6301
西南地区,0.912138728,0.926116071,0.929638554,0.840059347,0.585534591,2793
西南地区,0.831914894,0.914044944,0.875833333,0.85,0.653054662,1354
西南地区,0.845977011,0.956306818,0.845957447,0.752132701,0.58,1314
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.86025641,0.974674556,0.885581395,0.622821577,0.660309278,4176
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.86076555,0.892708333,0.894392523,0.793055556,0.612903226,8110
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.925837321,0.974272727,0.949903846,0.925358852,0.809163347,375
西南地区,0.909961686,0.87611336,0.9,0.775132275,0,5360
西南地区,0,0,0,0,0,0
西南地区,0.893298969,0.987929688,0.954895833,0.954397394,0.714619883,3664
西南地区,0,0,0,0,0,0
西南地区,0.874375,0.974766355,0.891639344,0.910740741,0.67615894,4672
西南地区,0.8528,0.930441989,0.940172414,0.736842105,0.416564417,5016
西南地区,0.85323741,0.866107143,0.886351351,0.71622807,0.691964286,2745
西南地区,0,0,0,0,0,0
西南地区,0.927530364,0.946136364,0.867592593,0.775634518,0.542328042,207
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.912663755,0.911496063,0.895275591,0.804377104,0.495454545,2177
西南地区,0.897101449,0.902886179,0.883673469,0.778095238,0.566770186,2802
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.796153846,0.945821918,0.953076923,0.928961749,0.876712329,3648
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.841626794,0.924,0.815555556,0.8304,0.632189974,2560
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.828671329,0.865104895,0.84,0.7,0.817647059,1140
西南地区,0,0,0,0,0,0
西南地区,0.93559322,0.933583815,0.977819549,0.948607595,0.761594203,13646
西南地区,0.91957672,0.976150628,0.918831169,0.859863946,0.833055556,1078
西南地区,0.839037433,0.925393939,0.914096386,0.749003984,0.753110048,2109
西南地区,0.888557214,0.97781362,0.948064516,0.919927536,0.654304636,5276
西南地区,0.894535519,0.906666667,0.885227273,0.785416667,0.6132,3466
西南地区,0,0,0,0,0,0
西南地区,0.77628866,0.924764151,0.811041667,0.781642512,0.241869919,6113
西南地区,0,0,0,0,0,0
西南地区,0.64,0.938333333,0.448666667,0.8,0.172527473,294
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.859930314,0.877714286,0.952782609,0.946368715,0.887962963,5740
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.933441558,0.97865625,0.951764706,0.907211538,0.814757709,3506
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.692682927,0.717654321,0.36,0.232941176,0.289873418,0
西南地区,0.857024793,0.902991453,0.8875,0.830188679,0.805396825,39
西南地区,0.878991597,0.794347826,0.913939394,0.67037037,0.717821782,22.1
西南地区,0.931267606,0.921366667,0.878899083,0.807590759,0.677260982,123
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,0
西南地区,0.909090909,0.829883041,0.870545455,0.702898551,0.669642857,0
西南地区,0,0,0,0,0,0
西南地区,0.812987013,0.958045977,0.89875,0.798639456,0.505,143
西南地区,0.910738255,0.956506849,0.915873016,0.762732919,0.693658537,5960
西南地区,0.910179641,0.932847222,0.914927536,0.785326087,0.609183673,11951
西南地区,0.933834586,0.965704698,0.943333333,0.882941176,0.672522523,3132
西南地区,0.895394737,0.926491228,0.888703704,0.893846154,0.615789474,9599
西南地区,0.915261044,0.919120879,0.949206349,0.755868545,0.639520958,2371
西南地区,0.91,0.915891089,0,0.560736196,0,400
西南地区,0.818390805,0.722276786,0.862264151,0.638922156,0.557281553,6377
西南地区,0.877941176,0.915570776,0.842105263,0.836764706,0.852,255
西南地区,0.874534161,0.906819484,0.824736842,0.9,0.775977654,384
西南地区,0.859036145,0.902369668,0.862195122,0.900995025,0.9089701,1078
西南地区,0.908391608,0.938645161,0.964179104,0.794444444,0.756696429,13648
西南地区,0.756338028,0.408666667,0.836111111,0.623404255,0.646363636,0
西南地区,0.881203008,0.979846154,0.95075,0.832098765,0.390410959,7566
西南地区,0.900502513,0.9369375,0.8509375,0.806377551,0.791571754,825
西南地区,0.872432432,0.923423423,0.906363636,0.738235294,0.79093199,981
西南地区,0.896954315,0.916026936,0.907395833,0.698253275,0.741618497,809
西南地区,0.854054054,0.902894737,0,0.806965174,0,1272
西南地区,0.889393939,0.89046332,0.888235294,0.666269841,0.701804124,855
西南地区,0.846017699,0.886635945,0.881929825,0.709859155,0.842670157,217
西南地区,0.888122605,0.933797468,0.87016129,0.862285714,0.553008596,885
西南地区,0.934210526,0.852933333,0.861886792,0.860099751,0.832075472,371
西南地区,0.855445545,0.892672414,0.8626,0.8926097,0.887525988,435
西南地区,0.815384615,0.937168142,0.911354167,0.805439331,0.78671875,82
西南地区,0.853982301,0.834381625,0.88699187,0.625630252,0.503823529,565
西南地区,0.852272727,0.927405858,0.920091743,0.791891892,0.834798535,0
西南地区,0.791176471,0.832910959,0.917009346,0.811965812,0.696969697,3.32
西南地区,0.929927007,0.961883408,0,0,0,2058
西南地区,0.90212766,0.812766667,0.9319,0.785813149,0.694444444,1712
西南地区,0.872222222,0.803539095,0.921382114,0.880968858,0.684246575,522
西南地区,0.752439024,0.88125,0,0,0,0
西南地区,0.726666667,0.916575342,0.797142857,0.669911504,0.372857143,262
西南地区,0.894262295,0.940970149,0.9145,0.760625,0.477777778,3067
西南地区,0.831521739,0.749550562,0.868421053,0.573611111,0.542537313,61.2
西南地区,0.830337079,0.750114943,0.864444444,0.569503546,0.541984733,30.2
西南地区,0.764227642,0.779479167,0.867605634,0.798412698,0.709831461,558
西南地区,0.80173913,0.97593361,0.866607143,0.844129555,0.827932961,49.6
西南地区,0.793706294,0.525447761,0.962519084,0.840848806,0.7325,171
西南地区,0.870344828,0.898265896,0.8,0.75,0.5,892
西南地区,0.8546875,0.919605735,0,0,0,61.1
西南地区,0.794029851,0.844444444,0,0,0,0
西南地区,0.88556701,0.965829384,0,0.551612903,0,36.4
西南地区,0.898717949,0.861134454,0.940508475,0.781619938,0.455271565,26631
西南地区,0.870403587,0.912281369,0.9,0.824074074,0.517990654,777
西南地区,0.870403587,0.912281369,0.9,0.824074074,0.517990654,777
西南地区,0.860126582,0.825906736,0,0.673529412,0,1080
西南地区,0.916363636,0.877251908,0.80275,0.761057692,0.747905759,2236
西南地区,0.886666667,0.674210526,0.6975,0.757692308,0.732105263,1029
西南地区,0.906358382,0.930046729,0.844166667,0.694945848,0.635576923,1985
西南地区,0.930513595,0.895679012,0.94,0.799685535,0,641
西南地区,0.9232493,0.714389671,0.930434783,0.814373089,0,908
西南地区,0.867475728,0.862375367,0.929776119,0.711400651,0.788888889,382
西南地区,0.866990291,0.863061224,0.928814815,0.711400651,0.795010846,360
西南地区,0.831132075,0.86625,0.81754386,0.404347826,0,26
西南地区,0.803361345,0.898181818,0.895692308,0.51942446,0.629903537,5065
西南地区,0.899519231,0.879642857,0.953623188,0.675,0.67765043,659
西南地区,0.806837607,0.887699115,0.900307692,0.576865672,0.664890282,5065
西南地区,0.841880342,0.827798165,0.893454545,0,0,1412
西南地区,0.839655172,0.822592593,0.895,0,0,0
西南地区,0.840425532,0.946890756,0.8565,0.641747573,0.40855615,257
西南地区,0.8775,0.905549451,0.845090909,0.74,0.716917293,247
西南地区,0.876666667,0.905384615,0.844727273,0.738311688,0.715789474,248
西南地区,0.873376623,0.559650655,0.913239437,0.563829787,0.435737705,218
西南地区,0.856329114,0.803204633,0.807692308,0.648290598,0.506666667,91.2
西南地区,0.828318584,0.840608108,0.806938776,0.582802548,0.677290837,504
西南地区,0.875,0.94226087,0.885714286,0.586330935,0.706521739,205
西南地区,0.901470588,0.914807122,0.908527132,0.778333333,0.707936508,325
西南地区,0.898895028,0.935454545,0.869662921,0.698648649,0.553333333,1462
西南地区,0.891208791,0.836051502,0,0.771153846,0,1169
西南地区,0.896842105,0.870652174,0,0.800735294,0,2891
西南地区,0.898305085,0.955714286,0,0.825308642,0,1118
西南地区,0.875652174,0.932356322,0.615384615,0.827896996,0.833333333,0
西南地区,0.881208054,0.724330709,0.910597015,0.527131783,0.505306122,129
西南地区,0.884090909,0.955396825,0.94525,0.823557692,0.616071429,3662
西南地区,0.831521739,0.839471366,0,0,0,418
西南地区,0.85234375,0.834438503,0,0,0,488
西南地区,0.853125,0.795390625,0,0,0,3.82
西南地区,0.822033898,0.885075188,0.833333333,0.666666667,0.5,263
西南地区,0.909128631,0.922168675,0.907010309,0.66244898,0.753691275,782
西南地区,0.870408163,0.82393617,0.86,0.7588,0.43040293,437
西南地区,0.870408163,0.82393617,0.86,0.7588,0.43040293,437
西南地区,0.860465116,0.876363636,0.912051282,0.746428571,0.637260274,114
西南地区,0.861111111,0.841392405,0.666666667,0.666666667,0.666666667,80.5
西南地区,0.846363636,0.850051282,0.864821429,0.849157303,0.813285024,175
西南地区,0.811965812,0.818027211,0.832641509,0.806896552,0.785793872,0
西南地区,0.935779817,0.943892857,0.939719626,0.856989247,0.847883598,6487
西南地区,0.953030303,0.975324675,0.930322581,0.768874172,0.714689266,2524
西南地区,0.8975,0.870340909,0.913194444,0.854450262,0.767062315,458
西南地区,0.8,0.874355828,0.852,0.53028169,0.841414141,117
西南地区,0.879096045,0.911544402,0.940617284,0.589940828,0.79664,443
西南地区,0.877011494,0.913192308,0.936645963,0.577439024,0.804472843,411
西南地区,0.826262626,0.826404494,0.822857143,0.468944099,0.480524345,501
西南地区,0.884158416,0.95248503,0.901587302,0.799466667,0.712594458,658
西南地区,0.854285714,0.899033613,0.947575758,0.729383886,0.796797153,615
西南地区,0.824358974,0.798394495,0.485,0.762152778,0.568403909,68.8
西南地区,0.757943925,0.769525424,0.844559585,0.924386252,0.874181818,133
西南地区,0.77398374,0.764883721,0.895614035,0.835616438,0.622834646,83.3
西南地区,0.814655172,0.756558442,0.886941176,0.648616601,0.505418719,303
西南地区,0.84040404,0.881775148,0.884857143,0.602083333,0.461574074,564
西南地区,0.81875,0.854269006,0,0,0,104
西南地区,0.744086022,0.832378855,0,0,0,0
西南地区,0.878666667,0.91772,0.925728155,0.6353125,0.855607477,121
西南地区,0.809649123,0.863474178,0,0,0,135
西南地区,0.890265487,0.916203704,0,0,0,85.2
西南地区,0.90794702,0.978181818,0.916,0.921138211,0.72337963,239
西南地区,0.937241379,0.950533333,0.940175439,0.532380952,0.478169014,7853
西南地区,0.895215311,0.885426357,0.892954545,0.824157303,0.771532847,450
西南地区,0.782894737,0.923125,0.884,0.826837061,0.75498008,113
西南地区,0.926190476,0.958590164,0.942051282,0.861640212,0.698445596,1039
西南地区,0.863157895,0.844549763,0.746956522,0.762111801,0.782916667,189
西南地区,0.888888889,0.871421569,0.816363636,0.623326134,0.738709677,615
西南地区,0.866433566,0.874098361,0.904571429,0.80855615,0.604137931,885
西南地区,0.777906977,0.89028169,0,0,0,0
西南地区,0.79266055,0.886036036,0.878813559,0.786100386,0.598884758,255
西南地区,0.787878788,0.921712062,0.874782609,0.816617211,0.597178683,309
西南地区,0.863636364,0.877602041,0,0,0,1310
西南地区,0.787951807,0.926352459,0,0.757142857,0,279
西南地区,0.910945274,0.909508197,0.910229885,0.658208955,0.773139159,1140
西南地区,0.8624,0.865,0.878823529,0.779649123,0.656060606,557
西南地区,0.836633663,0.907228916,0.902647059,0.743003413,0.787443946,310
西南地区,0.85,0.869425837,0.917985612,0.842746615,0.598190045,210
西南地区,0.904571429,0.740826446,0.944615385,0.888773389,0.558525346,5.46
西南地区,0.917610063,0.841284404,0.879767442,0.687857143,0.850190114,347
西南地区,0.915444015,0.95088968,0.918080808,0.915811966,0.875613497,2115
西南地区,0.880737705,0.911481481,0.99015625,0.827464789,0.837162162,5809
西南地区,0.811538462,0.898888889,0.773,0.847222222,0.754014599,4.17
西南地区,0.960992908,0.988661202,0.993173653,0.96974359,0.878913043,12350
西南地区,0.964285714,0.990520548,0.994736842,0.984313725,0.825210084,12591
西南地区,0.96941896,0.994247312,0.994438503,0.932781457,0.823394495,51890
西南地区,0.838636364,0.978653846,0.932054795,0.905240175,0.618181818,2499
西南地区,0,0,0,0,0,761
西南地区,0,0,0,0,0,2348
西南地区,0,0,0,0,0,2193
西南地区,0,0,0,0,0,1252
西南地区,0,0,0,0,0,0
西南地区,0,0,0,0,0,760
西南地区,0,0,0,0,0,2245
西南地区,0,0,0,0,0,7724
西南地区,0,0,0,0,0,17561
西南地区,0,0,0,0,0,1631
西南地区,0,0,0,0,0,691
西南地区,0.917256637,0.961984127,0.911866667,0.816139241,0.74676259,785
西南地区,0.927196653,0.930472727,0.92225,0.902833333,0.860849057,6875
西南地区,0.930672269,0.949,0.901686747,0,0,2977
西南地区,0.946601942,0.981724138,0.976153846,0.648739496,0.694509804,1629
西南地区,0.902487562,0.981092437,0.904285714,0.833474576,0.75504886,1554
西南地区,0.937980769,0.980875,0.94827957,0.771649485,0.785444744,1800
西南地区,0.859668508,0.938842593,0.885714286,0.853738318,0.824904215,3220
西南地区,0.920446097,0.969958932,0.964751773,0.905304519,0.806213592,1782
西南地区,0.919902913,0.980415335,0.908933333,0.791966759,0.701025641,1907
西南地区,0.918145161,0.96966805,0.921881188,0.843307087,0.799159664,1307
西南地区,0.893220339,0.889259259,0.892424242,0.612446352,0.751598174,3618
西南地区,0.898830409,0.896276596,0.88625,0.60412844,0.733179724,2515
西南地区,0.94,0.938669725,0.833076923,0.597894737,0.826470588,388
西南地区,0.916959064,0.958040201,0.941111111,0.63460076,0.551012146,965
西南地区,0.843654822,0.89591623,0,0,0,1184
西南地区,0.909433962,0.970218182,0.910864198,0.904424779,0.769075145,3401
西南地区,0.921226415,0.971798561,0.918902439,0.923293769,0.797421203,4909
西南地区,0.897572816,0.962384106,0.898550725,0.893913043,0.90257732,1528
西南地区,0.919341564,0.990614525,0.918952381,0.888431373,0.915121951,702
西南地区,0.884924623,0.964816327,0,0,0,80
西南地区,0.888372093,0.884588235,0.927222222,0.898039216,0.806143345,0
西南地区,0.905172414,0.943738318,0.821666667,0.852918288,0.680519481,3282
西南地区,0.859808612,0.926344086,0.937368421,0.851590106,0.832853026,1127
西南地区,0.874883721,0.910263158,0.885714286,0.885562633,0.767078189,1820
西南地区,0.923553719,0.969603524,0.909069767,0.792857143,0.81875,931
西南地区,0.928695652,0.977966805,0.952659574,0.864264264,0.633636364,8744
西南地区,0.925431034,0.984313725,0.946666667,0.844051447,0.609090909,8874
西南地区,0.908370044,0.974733096,0.923303571,0.750508475,0.624362606,1400
西南地区,0.895714286,0.961102941,0.931647059,0.697692308,0.594920635,1103
西南地区,0.916525424,0.956568915,0.959322034,0.774431818,0.633743842,1736
西南地区,0.914691943,0.96707483,0.950322581,0.691428571,0.565838509,679
西南地区,0.89138756,0.94455516,0.906197183,0.8244,0.567335244,1104
